Latitude,Longitude,SIV,heading,speed,distanceBetween,targetHeading,currentHeading,headingError,gpsError,averageGPSError,lat,long,index
335391633,-820284955,31,13759032,1347,21.95,142.05,141.1,0.01,3.51,-27.77,33.5391633,-82.0284955,6
335391544,-820284857,31,13733370,1341,20.61,142.35,142.81,0,5.48,-27.77,33.5391544,-82.0284857,6
335391455,-820284759,31,13747424,1342,19.27,142.69,145.04,-0.01,7.57,-27.77,33.5391455,-82.0284759,6
335391364,-820284667,31,14045358,1321,17.95,142.89,147.63,-0.03,7.18,-27.77,33.5391364,-82.0284667,6
335391275,-820284580,31,14322712,1229,16.67,143.05,144.09,-0.01,0.86,-27.77,33.5391275,-82.028458,6
335391182,-820284493,31,14124524,1332,15.36,143.14,144.73,-0.01,3.49,-27.77,33.5391182,-82.0284493,6
335391089,-820284403,31,14136598,1330,14.03,143.33,146.25,-0.02,4.88,-27.77,33.5391089,-82.0284403,6
335390993,-820284315,31,14297068,1331,12.69,143.41,144.4,-0.01,1.43,-24.28,33.5390993,-82.0284315,6
335390895,-820284226,31,14282696,1349,11.32,143.47,145.82,-0.01,2.99,-24.28,33.5390895,-82.0284226,6
335390797,-820284140,30,14393790,1339,9.97,143.42,147.7,-0.02,3.76,-24.28,33.5390797,-82.028414,6
335390707,-820284061,31,14356734,1184,8.73,143.37,145.5,-0.01,1.93,-24.28,33.5390707,-82.0284061,6
335390619,-820283987,31,14493350,1187,7.54,143.11,148.51,-0.03,3.58,-24.28,33.5390619,-82.0283987,6
335390538,-820283918,31,14352352,1070,6.43,142.85,144.59,-0.01,1.07,-24.28,33.5390538,-82.0283918,6
335390453,-820283842,31,14224472,1207,5.25,142.75,144.99,-0.01,2.75,-24.28,33.5390453,-82.0283842,6
335390363,-820283762,31,14299170,1256,4.01,142.53,146.83,-0.02,3.84,-24.28,33.5390363,-82.0283762,6
335390277,-820283683,31,14180034,1156,2.8,142.52,144.39,-0.01,2.59,-24.28,33.5390277,-82.0283683,6
335390190,-820283602,30,14124308,1236,1.58,142.77,146.83,-0.02,5.59,-24.28,33.539019,-82.0283602,6
335390106,-820283526,31,14212446,1119,60.28,138.83,141.18,-0.01,-0.95,-21.33,33.5390106,-82.0283526,7
335390025,-820283449,31,14029634,1153,59.13,138.78,140.67,-0.01,0.37,-21.33,33.5390025,-82.0283449,7
335389939,-820283364,31,14054756,1272,57.89,138.74,141.5,-0.02,0.95,-21.33,33.5389939,-82.0283364,7
335389846,-820283275,31,14089034,1328,56.57,138.68,142.36,-0.02,1.47,-21.33,33.5389846,-82.0283275,7
335389759,-820283187,31,13918386,1240,55.31,138.65,141.47,-0.02,2.28,-21.33,33.5389759,-82.0283187,7
335389670,-820283097,30,13890592,1312,54.01,138.62,142.36,-0.02,3.45,-21.33,33.538967,-82.0283097,7
335389581,-820283007,31,13850790,1261,52.72,138.59,140.72,-0.01,2.21,-21.33,33.5389581,-82.0283007,7
335389491,-820282920,30,13994960,1287,51.43,138.53,141.96,-0.02,2.01,-21.33,33.5389491,-82.028292,7
335389400,-820282833,30,14022194,1298,50.14,138.45,144.68,-0.03,4.46,-21.33,33.53894,-82.0282833,7
335389315,-820282754,30,14073414,1141,48.95,138.36,139.57,-0.01,-1.17,-21.33,33.5389315,-82.0282754,7
335389232,-820282672,30,13854858,1245,47.75,138.31,138.56,0,0.01,-21.33,33.5389232,-82.0282672,7
335389145,-820282584,31,13870076,1263,46.49,138.27,138.57,0,-0.14,-19.96,33.5389145,-82.0282584,7
335389057,-820282499,31,14008054,1273,45.23,138.19,140.19,-0.01,0.11,-19.96,33.5389057,-82.0282499,7
335388966,-820282414,30,14154816,1293,43.95,138.07,141.67,-0.02,0.12,-19.96,33.5388966,-82.0282414,7
335388873,-820282329,31,14202220,1314,42.66,137.93,142.96,-0.03,0.93,-19.96,33.5388873,-82.0282329,7
335388787,-820282249,31,14095950,1192,41.45,137.81,139.76,-0.01,-1.2,-19.96,33.5388787,-82.0282249,7
335388698,-820282164,31,14023792,1289,40.19,137.69,140.47,-0.02,0.23,-19.96,33.5388698,-82.0282164,7
335388606,-820282075,30,14104418,1302,38.88,137.57,142.19,-0.03,1.14,-19.96,33.5388606,-82.0282075,7
335388518,-820281992,31,14221580,1181,37.63,137.43,139.76,-0.01,-2.46,-19.96,33.5388518,-82.0281992,7
335388428,-820281910,31,14318000,1276,36.38,137.25,142.71,-0.03,-0.47,-19.96,33.5388428,-82.028191,7
335388340,-820281832,30,14365780,1170,35.17,137.03,139.45,-0.01,-4.21,-19.96,33.538834,-82.0281832,7
335388254,-820281751,31,14158640,1213,33.96,136.86,143.27,-0.04,1.69,-20.55,33.5388254,-82.0281751,7
335388089,-820281610,31,14247174,1121,31.73,136.31,139.92,-0.02,-2.55,-20.55,33.5388089,-82.028161,7
335388015,-820281542,31,14180178,955,30.7,136.1,139.24,-0.02,-2.56,-20.55,33.5388015,-82.0281542,7
335387938,-820281468,31,14108368,1140,29.61,135.91,142.68,-0.04,1.6,-20.55,33.5387938,-82.0281468,7
335387861,-820281393,31,13959438,1046,28.51,135.72,138.03,-0.01,-1.56,-20.55,33.5387861,-82.0281393,7
335387783,-820281314,31,13897534,1151,27.38,135.55,137.95,-0.01,-1.02,-20.55,33.5387783,-82.0281314,7
335387700,-820281228,30,13901446,1234,26.16,135.38,139.26,-0.02,0.25,-20.55,33.53877,-82.0281228,7
335387618,-820281146,31,13894690,1148,24.98,135.15,137.93,-0.02,-1.02,-20.55,33.5387618,-82.0281146,7
335387535,-820281063,31,13917786,1224,23.78,134.9,139.37,-0.02,0.19,-20.55,33.5387535,-82.0281063,7
335387457,-820280984,31,13805298,1083,22.65,134.65,136.61,-0.01,-1.45,-21.11,33.5387457,-82.0280984,7
335387382,-820280909,31,13793514,1087,21.57,134.37,136.4,-0.01,-1.54,-21.11,33.5387382,-82.0280909,7
335387303,-820280827,31,13784542,1198,20.41,134.1,137.42,-0.02,-0.43,-21.11,33.5387303,-82.0280827,7
335387221,-820280742,30,13850296,1237,19.21,133.78,138.78,-0.03,0.27,-21.11,33.5387221,-82.0280742,7
335387143,-820280660,30,13761158,1124,18.06,133.46,135.35,-0.01,-2.27,-21.11,33.5387143,-82.028066,7
335387062,-820280573,31,13727796,1243,16.86,133.13,135.64,-0.01,-1.64,-21.11,33.5387062,-82.0280573,7
335386977,-820280484,31,13768272,1265,15.61,132.66,135.83,-0.02,-1.86,-21.11,33.5386977,-82.0280484,7
335386890,-820280393,30,13817060,1289,14.33,132.1,136.05,-0.02,-2.12,-21.11,33.538689,-82.0280393,7
335386806,-820280301,30,13566682,1264,13.07,131.57,134.13,-0.01,-1.54,-21.11,33.5386806,-82.0280301,7
335386721,-820280205,31,13643748,1308,11.78,131.01,133.9,-0.02,-2.54,-21.11,33.5386721,-82.0280205,7
335386636,-820280109,31,13609512,1314,10.49,130.3,133.23,-0.02,-2.87,-21.11,33.5386636,-82.0280109,7
335386550,-820280012,31,13641268,1316,9.19,129.38,134.97,-0.03,-1.44,-22.74,33.538655,-82.0280012,7
335386471,-820279921,31,13502662,1181,7.98,128.34,130.88,-0.01,-4.15,-22.74,33.5386471,-82.0279921,7
335386393,-820279823,31,13332320,1301,6.73,127.35,130.16,-0.02,-3.16,-22.74,33.5386393,-82.0279823,7
335386312,-820279723,31,13357264,1301,5.45,125.73,130.1,-0.02,-3.47,-22.74,33.5386312,-82.0279723,7
335386236,-820279626,31,13267214,1204,4.23,123.54,127.7,-0.02,-4.97,-22.74,33.5386236,-82.0279626,7
335386164,-820279528,31,13060252,1188,3.03,120.42,125.98,-0.03,-4.62,-22.74,33.5386164,-82.0279528,7
335386096,-820279430,31,12963076,1145,1.88,114.53,121.35,-0.04,-8.28,-22.74,33.5386096,-82.027943,7
335386032,-820279336,31,12901702,1098,90.65,140.93,119.67,0.12,-9.35,-27.04,33.5386032,-82.0279336,8
335385920,-820279164,31,13274164,979,88.68,141.22,140.42,0,7.68,-27.04,33.538592,-82.0279164,8
335385844,-820279081,31,13995612,1192,87.54,141.26,144.33,-0.02,4.37,-27.04,33.5385844,-82.0279081,8
335385759,-820278990,31,13825230,1288,86.27,141.31,146.24,-0.03,7.99,-27.04,33.5385759,-82.027899,8
335385677,-820278901,31,13813044,1177,85.04,141.36,143.11,-0.01,4.98,-27.04,33.5385677,-82.0278901,8
335385594,-820278810,30,13710808,1255,83.79,141.42,143.2,-0.01,6.09,-27.04,33.5385594,-82.027881,8
335385510,-820278713,30,13530912,1294,82.5,141.5,143.78,-0.01,8.47,-27.04,33.538551,-82.0278713,8
335385425,-820278615,30,13644916,1298,81.2,141.59,144.92,-0.02,8.47,-27.04,33.5385425,-82.0278615,8
335385340,-820278514,30,13445968,1322,79.88,141.69,145.91,-0.02,11.45,-27.04,33.538534,-82.0278514,8
335385259,-820278416,30,13407852,1239,78.61,141.8,142.74,-0.01,8.66,-27.04,33.5385259,-82.0278416,8
335385176,-820278318,30,13548542,1297,77.32,141.91,136.54,0.03,1.06,-21.14,33.5385176,-82.0278318,8
335385097,-820278227,30,13531260,1173,76.11,142,140.3,0.01,4.99,-21.14,33.5385097,-82.0278227,8
335385014,-820278134,30,13714106,1276,74.85,142.09,141.3,0,4.16,-21.14,33.5385014,-82.0278134,8
335384925,-820278042,31,13967898,1320,73.54,142.14,141,0.01,1.32,-21.14,33.5384925,-82.0278042,8
335384835,-820277947,31,13789068,1318,72.21,142.2,140.56,0.01,2.67,-21.14,33.5384835,-82.0277947,8
335384749,-820277849,31,13517400,1291,70.9,142.31,141.55,0,6.38,-21.14,33.5384749,-82.0277849,8
335384661,-820277754,31,13875072,1332,69.59,142.39,142.45,0,3.7,-21.14,33.5384661,-82.0277754,8
335384571,-820277662,30,13933490,1319,68.27,142.44,143,0,3.67,-21.14,33.5384571,-82.0277662,8
335384480,-820277573,31,14108802,1304,66.97,142.47,143.23,0,2.14,-21.14,33.538448,-82.0277573,8
335384389,-820277487,31,14111422,1289,65.68,142.49,143.6,-0.01,2.49,-21.14,33.5384389,-82.0277487,8
335384298,-820277399,31,14079908,1309,64.38,142.51,144.1,-0.01,3.3,-21.14,33.5384298,-82.0277399,8
335384206,-820277309,31,14148242,1303,63.06,142.55,141.52,0.01,0.04,-17.88,33.5384206,-82.0277309,8
335384114,-820277222,31,14275580,1302,61.76,142.57,142.58,0,-0.18,-17.88,33.5384114,-82.0277222,8
335384020,-820277138,31,14348240,1300,60.45,142.55,142.79,0,-0.69,-17.88,33.538402,-82.0277138,8
335383928,-820277053,31,14293952,1301,59.16,142.55,143.06,0,0.12,-17.88,33.5383928,-82.0277053,8
335383834,-820276968,31,14355232,1296,57.85,142.54,143.88,-0.01,0.33,-17.88,33.5383834,-82.0276968,8
335383741,-820276886,31,14462888,1279,56.57,142.52,144.86,-0.01,0.23,-17.88,33.5383741,-82.0276886,8
335383650,-820276805,31,14431268,1258,55.31,142.5,145.1,-0.01,0.79,-17.88,33.538365,-82.0276805,8
335383559,-820276725,31,14502480,1273,54.06,142.47,144.82,-0.01,-0.2,-17.88,33.5383559,-82.0276725,8
335383468,-820276643,31,14419006,1261,52.79,142.45,144.39,-0.01,0.2,-17.88,33.5383468,-82.0276643,8
335383378,-820276561,31,14393816,1272,51.53,142.45,145.03,-0.01,1.09,-17.88,33.5383378,-82.0276561,8
335383287,-820276479,31,14482658,1264,50.27,142.43,145.48,-0.02,0.65,-17.88,33.5383287,-82.0276479,8
335383195,-820276401,31,14625440,1267,49.01,142.37,144.76,-0.01,-1.49,-17.66,33.5383195,-82.0276401,8
335383102,-820276321,30,14536010,1271,47.74,142.32,144.09,-0.01,-1.27,-17.66,33.5383102,-82.0276321,8
335383009,-820276245,31,14684662,1262,46.49,142.22,143.51,-0.01,-3.33,-17.66,33.5383009,-82.0276245,8
335382916,-820276169,31,14629520,1260,45.24,142.13,142.74,0,-3.55,-17.66,33.5382916,-82.0276169,8
335382823,-820276091,31,14454194,1263,43.98,142.04,142.65,0,-1.89,-17.66,33.5382823,-82.0276091,8
335382731,-820276009,31,14465008,1263,42.71,142,143.87,-0.01,-0.78,-17.66,33.5382731,-82.0276009,8
335382639,-820275931,30,14677464,1257,41.46,141.92,143.83,-0.01,-2.94,-17.66,33.5382639,-82.0275931,8
335382545,-820275855,30,14713204,1245,40.2,141.79,143.23,-0.01,-3.9,-17.66,33.5382545,-82.0275855,8
335382453,-820275777,30,14485296,1261,38.95,141.7,143.5,-0.01,-1.35,-17.66,33.5382453,-82.0275777,8
335382362,-820275699,30,14431402,1231,37.71,141.61,144.41,-0.02,0.1,-17.66,33.5382362,-82.0275699,8
335382271,-820275619,31,14416322,1252,36.45,141.53,145.25,-0.02,1.09,-17.66,33.5382271,-82.0275619,8
335382191,-820275549,31,14452856,1034,35.35,141.46,145.77,-0.02,1.24,-19.42,33.5382191,-82.0275549,8
335382123,-820275486,31,14189784,934,34.4,141.43,143.71,-0.01,1.81,-19.42,33.5382123,-82.0275486,8
335382044,-820275416,31,14370464,1155,33.31,141.36,144.29,-0.02,0.58,-19.42,33.5382044,-82.0275416,8
335381958,-820275340,31,14383354,1197,32.12,141.28,144.59,-0.02,0.76,-19.42,33.5381958,-82.027534,8
335381868,-820275265,31,14527586,1227,30.9,141.13,144.55,-0.02,-0.73,-19.42,33.5381868,-82.0275265,8
335381776,-820275189,31,14508178,1239,29.66,140.94,145.34,-0.02,0.26,-19.42,33.5381776,-82.0275189,8
335381690,-820275116,31,14405476,1144,28.49,140.79,142.96,-0.01,-1.1,-19.42,33.538169,-82.0275116,8
335381602,-820275039,31,14430980,1238,27.28,140.65,143.25,-0.01,-1.06,-19.42,33.5381602,-82.0275039,8
335381509,-820274962,31,14509120,1260,26.03,140.42,143.95,-0.02,-1.14,-19.42,33.5381509,-82.0274962,8
335381416,-820274884,31,14525020,1262,24.77,140.19,144.3,-0.02,-0.95,-19.42,33.5381416,-82.0274884,8
335381328,-820274811,31,14492346,1141,23.59,139.93,141.85,-0.01,-3.07,-19.42,33.5381328,-82.0274811,8
335381240,-820274738,31,14540598,1218,22.41,139.64,141.73,-0.01,-3.68,-19.73,33.538124,-82.0274738,8
335381150,-820274662,31,14431770,1229,21.19,139.34,142.16,-0.02,-2.16,-19.73,33.538115,-82.0274662,8
335381057,-820274588,31,14676182,1235,19.96,138.9,142.34,-0.02,-4.42,-19.73,33.5381057,-82.0274588,8
335380965,-820274512,31,14535052,1244,18.72,138.47,142.07,-0.02,-3.28,-19.73,33.5380965,-82.0274512,8
335380876,-820274439,30,14488762,1175,17.53,137.98,142.13,-0.02,-2.76,-19.73,33.5380876,-82.0274439,8
335380792,-820274368,30,14424454,1120,16.4,137.5,140.51,-0.02,-3.74,-19.73,33.5380792,-82.0274368,8
335380707,-820274292,30,14291308,1203,15.23,137.05,141.79,-0.03,-1.12,-19.73,33.5380707,-82.0274292,8
335380626,-820274218,30,14233618,1093,14.1,136.6,139.03,-0.01,-3.31,-19.73,33.5380626,-82.0274218,8
335380542,-820274143,30,14322188,1193,12.94,135.99,139.38,-0.02,-3.84,-19.73,33.5380542,-82.0274143,8
335380453,-820274067,30,14441338,1223,11.74,135.11,140.16,-0.03,-4.26,-19.73,33.5380453,-82.0274067,8
335380370,-820273996,30,14434632,1098,10.63,134.11,139.03,-0.03,-5.32,-22.99,33.538037,-82.0273996,8
335380296,-820273931,30,14280796,964,9.62,133.09,136.67,-0.02,-6.14,-22.99,33.5380296,-82.0273931,8
335380220,-820273859,31,14110038,1134,8.56,132.01,137.47,-0.03,-3.64,-22.99,33.538022,-82.0273859,8
335380143,-820273787,31,14126292,1055,7.49,130.56,133.48,-0.02,-7.79,-22.99,33.5380143,-82.0273787,8
335380066,-820273711,31,14022312,1133,6.4,128.83,133.42,-0.03,-6.81,-22.99,33.5380066,-82.0273711,8
335379990,-820273634,31,13967362,1085,5.32,126.56,129.33,-0.02,-10.35,-22.99,33.537999,-82.0273634,8
335379914,-820273554,30,13760804,1145,4.23,123.35,128.63,-0.03,-8.98,-22.99,33.5379914,-82.0273554,8
335379845,-820273479,29,13761376,985,3.24,118.76,124.64,-0.03,-12.98,-22.99,33.5379845,-82.0273479,8
335379779,-820273406,29,13630322,995,2.31,110.86,119.36,-0.05,-16.95,-22.99,33.5379779,-82.0273406,8
335379716,-820273333,31,13482698,963,1.49,94.72,112.08,-0.1,-22.75,-22.99,33.5379716,-82.0273333,8
335379612,-820273191,30,12819320,777,59.81,149.09,101.01,0.27,-27.19,-33.15,33.5379612,-82.0273191,9
335379422,-820272936,31,14295502,908,56.79,150.04,152.71,-0.01,9.75,-33.15,33.5379422,-82.0272936,9
335379346,-820272869,31,14405890,1103,55.75,150.16,157.48,-0.04,13.42,-33.15,33.5379346,-82.0272869,9
335379268,-820272808,30,14808178,1004,54.72,150.22,151.41,-0.01,3.32,-33.15,33.5379268,-82.0272808,9
335379187,-820272741,31,14416876,1127,53.63,150.32,150.35,0,6.18,-33.15,33.5379187,-82.0272741,9
335379103,-820272668,31,14384064,1162,52.48,150.46,150.36,0,6.52,-33.15,33.5379103,-82.0272668,9
335379016,-820272595,30,14446432,1187,51.31,150.58,150.37,0,5.9,-33.15,33.5379016,-82.0272595,9
335378929,-820272520,31,14423882,1178,50.12,150.73,150.83,0,6.59,-33.15,33.5378929,-82.027252,9
335378843,-820272445,31,14397696,1183,48.95,150.9,148.44,0.01,4.46,-29.92,33.5378843,-82.0272445,9
335378756,-820272369,31,14320654,1200,47.76,151.07,149.06,0.01,5.85,-29.92,33.5378756,-82.0272369,9
335378667,-820272293,31,14510700,1210,46.55,151.24,149.4,0.01,4.29,-29.92,33.5378667,-82.0272293,9
335378577,-820272221,30,14664318,1197,45.35,151.37,149.22,0.01,2.58,-29.92,33.5378577,-82.0272221,9
335378485,-820272147,30,14561276,1231,44.13,151.52,149.31,0.01,3.7,-29.92,33.5378485,-82.0272147,9
335378392,-820272072,30,14649908,1247,42.89,151.67,149.74,0.01,3.24,-29.92,33.5378392,-82.0272072,9
335378299,-820271996,30,14535140,1232,41.64,151.85,150.8,0.01,5.45,-29.92,33.5378299,-82.0271996,9
335378200,-820271916,30,14324834,1281,40.32,152.04,151.85,0,8.6,-29.92,33.53782,-82.0271916,9
335378104,-820271837,30,14577544,1261,39.03,152.26,152.41,0,6.63,-29.92,33.5378104,-82.0271837,9
335378008,-820271761,31,14566454,1258,37.76,152.45,153.01,0,7.34,-29.92,33.5378008,-82.0271761,9
335377912,-820271686,31,14609378,1248,36.49,152.64,154.24,-0.01,8.14,-29.92,33.5377912,-82.0271686,9
335377813,-820271612,31,14735798,1270,35.2,152.81,149.58,0.02,2.22,-24.44,33.5377813,-82.0271612,9
335377716,-820271538,31,14709856,1255,33.93,153.01,150.54,0.01,3.44,-24.44,33.5377716,-82.0271538,9
335377618,-820271465,31,14677642,1259,32.65,153.2,151.06,0.01,4.28,-24.44,33.5377618,-82.0271465,9
335377527,-820271416,30,14638468,1231,31.54,153.1,152.63,0,6.24,-24.44,33.5377527,-82.0271416,9
335377433,-820271359,31,15009670,1220,30.37,153.1,154.35,-0.01,4.25,-24.44,33.5377433,-82.0271359,9
335377337,-820271300,30,14991528,1235,29.17,153.11,156.25,-0.02,6.33,-24.44,33.5377337,-82.02713,9
335377239,-820271240,31,15205742,1250,27.95,153.12,157.64,-0.03,5.58,-24.44,33.5377239,-82.027124,9
335377146,-820271185,31,15171858,1110,26.79,153.09,155.13,-0.01,3.41,-24.44,33.5377146,-82.0271185,9
335377053,-820271128,30,15212174,1192,25.63,153.1,155.56,-0.01,3.44,-24.44,33.5377053,-82.0271128,9
335376957,-820271068,31,15231416,1185,24.43,153.13,156.13,-0.02,3.81,-24.44,33.5376957,-82.0271068,9
335376860,-820271009,31,15265298,1211,23.22,153.13,152.71,0,0.05,-20.14,33.537686,-82.0271009,9
335376759,-820270948,29,15297476,1241,21.96,153.12,153.25,0,0.27,-20.14,33.5376759,-82.0270948,9
335376658,-820270885,29,15216868,1259,20.69,153.15,153.81,0,1.64,-20.14,33.5376658,-82.0270885,9
335376557,-820270822,30,15226424,1247,19.43,153.19,154.3,-0.01,2.03,-20.14,33.5376557,-82.0270822,9
335376457,-820270760,31,15230886,1231,18.18,153.23,154.69,-0.01,2.38,-20.14,33.5376457,-82.027076,9
335376357,-820270701,31,15356468,1221,16.94,153.19,155.1,-0.01,1.53,-20.14,33.5376357,-82.0270701,9
335376258,-820270638,30,15173134,1217,15.69,153.28,155.15,-0.01,3.42,-20.14,33.5376258,-82.0270638,9
335376158,-820270576,30,15308560,1238,14.44,153.33,156.17,-0.02,3.08,-20.14,33.5376158,-82.0270576,9
335376058,-820270517,30,15331156,1221,13.2,153.29,157.38,-0.02,4.07,-20.14,33.5376058,-82.0270517,9
335375962,-820270458,30,15295246,1165,12,153.33,154.64,-0.01,1.68,-20.14,33.5375962,-82.0270458,9
335375867,-820270396,31,15130580,1194,10.8,153.54,154.16,0,2.85,-20.14,33.5375867,-82.0270396,9
335375770,-820270335,30,15342220,1223,9.58,153.69,152.34,0.01,-1.09,-18.05,33.537577,-82.0270335,9
335375671,-820270274,31,15295994,1226,8.34,153.82,153.19,0,0.23,-18.05,33.5375671,-82.0270274,9
335375570,-820270215,31,15408330,1234,7.09,153.78,154.24,0,0.15,-18.05,33.537557,-82.0270215,9
335375470,-820270157,31,15477946,1226,5.86,153.69,155.75,-0.01,0.97,-18.05,33.537547,-82.0270157,9
335375369,-820270104,31,15779116,1215,4.63,152.98,157.55,-0.03,-0.25,-18.05,33.5375369,-82.0270104,9
335375279,-820270056,31,15472858,1032,3.54,152.03,154.94,-0.02,0.21,-18.05,33.5375279,-82.0270056,9
335375188,-820270009,31,15766094,1133,2.44,149.93,154.78,-0.03,-2.89,-18.05,33.5375188,-82.0270009,9
335375100,-820269960,31,15402630,1056,1.37,145.85,152.26,-0.04,-1.77,-18.05,33.53751,-82.026996,9
335375017,-820269914,31,15463878,994,79.15,156.52,147.17,0.05,-7.47,-18.6,33.5375017,-82.0269914,10
335374865,-820269825,31,15752608,1001,77.27,156.59,157.8,-0.01,0.27,-18.6,33.5374865,-82.0269825,10
335374775,-820269784,30,15990754,1105,76.2,156.55,159.05,-0.01,-0.86,-18.6,33.5374775,-82.0269784,10
335374680,-820269741,31,15912916,1135,75.07,156.51,160.21,-0.02,1.08,-18.6,33.537468,-82.0269741,10
335374587,-820269701,31,16062980,1079,73.98,156.45,159.41,-0.02,-1.22,-18.6,33.5374587,-82.0269701,10
335374492,-820269659,30,15954814,1141,72.85,156.4,159.26,-0.02,-0.29,-18.6,33.5374492,-82.0269659,10
335374393,-820269616,29,16000732,1179,71.68,156.34,158.6,-0.01,-1.41,-18.6,33.5374393,-82.0269616,10
335374292,-820269570,30,15890300,1198,70.48,156.29,157.21,-0.01,-1.69,-18.6,33.5374292,-82.026957,10
335374192,-820269520,29,15603878,1202,69.28,156.27,156.18,0,0.14,-18.6,33.5374192,-82.026952,10
335374093,-820269464,30,15394952,1212,68.06,156.3,156.5,0,2.55,-18.6,33.5374093,-82.0269464,10
335373995,-820269408,30,15456812,1206,66.85,156.33,157.82,-0.01,3.25,-19.49,33.5373995,-82.0269408,10
335373895,-820269355,30,15638934,1201,65.64,156.33,158.14,-0.01,1.75,-19.49,33.5373895,-82.0269355,10
335373796,-820269300,30,15502236,1213,64.43,156.36,158.47,-0.01,3.45,-19.49,33.5373796,-82.02693,10
335373695,-820269247,29,15685942,1215,63.2,156.36,158.43,-0.01,1.57,-19.49,33.5373695,-82.0269247,10
335373594,-820269194,30,15534048,1221,61.97,156.35,158.39,-0.01,3.05,-19.49,33.5373594,-82.0269194,10
335373495,-820269139,30,15524724,1214,60.76,156.38,158.84,-0.01,3.59,-19.49,33.5373495,-82.0269139,10
335373394,-820269085,30,15647220,1222,59.53,156.39,159.2,-0.02,2.73,-19.49,33.5373394,-82.0269085,10
335373294,-820269034,30,15644096,1199,58.32,156.37,158.92,-0.01,2.48,-19.49,33.5373294,-82.0269034,10
335373194,-820268981,30,15632668,1211,57.11,156.38,158.56,-0.01,2.23,-19.49,33.5373194,-82.0268981,10
335373093,-820268929,30,15672986,1213,55.88,156.37,158.79,-0.01,2.06,-19.49,33.5373093,-82.0268929,10
335372996,-820268868,31,15432968,1213,54.67,156.46,159.89,-0.02,5.56,-19.49,33.5372996,-82.0268868,10
335372894,-820268816,31,15586194,1212,53.44,156.45,158.33,-0.01,2.46,-16.61,33.5372894,-82.0268816,10
335372791,-820268769,31,15869822,1214,52.21,156.38,159.14,-0.02,0.44,-16.61,33.5372791,-82.0268769,10
335372689,-820268723,31,15788874,1187,51,156.31,159.27,-0.02,1.38,-16.61,33.5372689,-82.0268723,10
335372588,-820268676,31,15813642,1181,49.8,156.25,159.29,-0.02,1.15,-16.61,33.5372588,-82.0268676,10
335372489,-820268629,31,15721326,1179,48.61,156.2,158.87,-0.01,1.65,-16.61,33.5372489,-82.0268629,10
